"frozenset({'<page title>', 'payment terms', 'fob price', 'minorder quantity', 'supply ability', 'port', 'color'})",1
"frozenset({'<page title>', 'video format', 'player software', 'working time', 'battery capacity', 'minorder quantity', 'payment terms', 'port', 'video frame rate', 'video resolution', 'item', 'image format', 'battery type', 'storage support', 'supply ability', 'charging voltage', 'video coding', 'fob price', 'interface type'})",1
"frozenset({'<page title>', 'additional', 'delivery days', 'packing', 'usage', 'item no', 'moq', 'material', 'sample days'})",1
"frozenset({'<page title>', 'take video', 'image resolution', 'sensor', 'view angle', 'built in gsensor', 'battery', 'minorder quantity', 'payment terms', 'port', 'remote control', 'waterproof function', 'screen', 'supply ability', 'memory capacity', 'antishaking function', 'fob price', 'interface type', 'normal  loop recording'})",4
"frozenset({'<page title>', 'working temperature', 'working humidity', 'power consumption', 'operating system', 'night vision', 'video output', 'audio input', 'headset', 'ircut', 'system', 'image sensor', 'video call', 'alarm', 'others', 'items', 'accessories', 'tf', 'supply ability', 'audio output', 'local storage', 'lens', 'recording manager', 'lens vieing angle', 'signal system', 'power', 'fob price', 'video resolution', 'interface', 'wifi', 'certification', 'video', 'usb', 'alarm triggered', 'minorder quantity', 'payment terms', 'port', 'weight', 'frame rate', 'pantilt', 'audio', 'min illumination', 'size'})",1
"frozenset({'<page title>', 'working temperature', 'backlight compensation', 'model', 'horizontal resolution', 'video output', 'image sensor', 'weightg', 'infrared distance', 'minorder quantity', 'motion detection', 'payment terms', 'port', 'electronic shutter', 'infrared lamp', 'supply ability', 'lens', 'scanning system', 'minimum illumination', 'dimensionsmm', 'fob price', 'synchronization', 'power supply', 'power waste'})",1
"frozenset({'<page title>', 'payment terms', 'video format', 'storage support', 'supply ability', 'power', 'fob price', 'minorder quantity', 'port', 'video resolution'})",1
"frozenset({'<page title>', 'work environment', 'preset position', 'local memory', 'infrared night vision', 'power consumption', 'features', 'system', 'image sensor', 'dimension', 'snr', 'tilt', 'angle of view', 'supply ability', 'audio output', 'lens', 'night vision distance', 'minillumination', 'certificates', 'fob price', 'image adjustment', 'network', 'wireless standard', 'alarm inputoutput', 'cmos', 'daynight vision', 'p2p', 'video', 'system security', 'minorder quantity', 'payment terms', 'port', 'stream', 'weight', 'audio compression', 'ethernet', 'frame rate', 'lensviewing angle', 'resolution', 'pantilt', 'audio', 'warranty', 'physical', 'dynamic ddns'})",1
"frozenset({'<page title>', 'comsumption', 'visitors online', 'local memory', 'features', 'system', 'alarm', 'lensview angle', 'monitor advantage', 'snr', 'view by sd card', 'sever cluster', 'supply ability', 'effect', 'minimum illumination', 'output', 'memory', 'fob price', 'network', 'super client', 'ddns', 'input', 'wifi', 'pt', 'certification', 'video', 'view on pc', 'system security', 'minorder quantity', 'collection', 'payment terms', 'port', '3a', 'uid technology', 'weight', 'package size', 'adjustment', 'maximum frame rate', 'resolution', 'audio', 'physical index', 'nightvision', 'temperature', 'humidity', 'catalogue'})",1
"frozenset({'<page title>', 'rated voltage', 'working temperature', 'model', 'current consumption', 'video output', 'video signal system', 'definition', 'angle', 'color', 'resolution', 'electronic shutter', 'infrared lamp', 'power', 'minimum illumination', 'storage temperature'})",1
"frozenset({'<page title>', 'image frame rate', 'video parameters', 'alarm action', 'working humidity', 'working temperature', 'flip mirror images', 'night vision', 'supported protocol', 'features', 'pc client', 'system', 'audio interface', 'alarm', 'colour', 'others', 'online visitor', 'accessories', 'preset', 'rotation speed', 'supply ability', 'lens', 'power', 'fob price', 'network', 'cell phone view', 'ip mode', 'browser', 'tf card record', 'certification', 'video', 'wireless', 'minorder quantity', 'payment terms', 'port', 'weight', 'resolution', 'pantilt', 'audio', 'warranty', 'p2p free', 'wireless security', 'multidevice function', 'size'})",1
"frozenset({'<page title>', 'payment terms', 'video compression', 'supply ability', 'image sensor', 'fob price', 'minorder quantity', 'port'})",1
"frozenset({'<page title>', 'max user access', 'backup mode', 'search mode', 'power consumption', 'operating system', 'compression', 'main processor', 'record mode', 'minorder quantity', 'payment terms', 'port', 'osd', 'working environment', 'smart phone', 'alarm input', 'ethernet', 'bit rate', 'resolution', 'usb interface', 'supply ability', 'rs485', 'poe', 'fob price', 'power supply', 'interface'})",1
"frozenset({'<page title>', 'pixels', 'ir led', 'model', 'sn ratio', 'gamma correction', 'horizontal resolution', 'tv system', 'image sensor', 'dimension', 'minorder quantity', 'payment terms', 'operation temperature', 'port', 'sync system', 'weight', 'ir distance', 'supply ability', 'usable illumination', 'package', 'lens', 'video out', 'white balance', 'electronic shutter time', 'storage temperature', 'fob price', 'power source'})",1
"frozenset({'<page title>', 'image frame rate', 'video parameters', 'alarm action', 'working humidity', 'working temperature', 'flip mirror images', 'night vision', 'supported protocol', 'features', 'pc client', 'system', 'alarm', 'colour', 'others', 'online visitor', 'accessories', 'supply ability', 'lens', 'power', 'fob price', 'network', 'cell phone view', 'ip mode', 'browser', 'certification', 'video', 'wireless', 'minorder quantity', 'payment terms', 'port', 'weight', 'resolution', 'warranty', 'p2p free', 'wireless security', 'filter switch', 'size'})",1
"frozenset({'<page title>', 'pixels', 'video format', 'model', 'infrared night vision', 'other features', 'sensor', 'battery', 'minorder quantity', 'payment terms', 'port', 'video frame rate', 'weight', 'file format', 'resolution', 'audio', 'screen', 'supply ability', 'white balance', 'lens', 'fob price', 'exposure control', 'digital zoom', 'size'})",1
"frozenset({'<page title>', 'power supply', 'rtc', 'power consumption', 'net weight', 'image sensor', 'dimension', 'manual speed', 'sync system', 'preset', 'usable illumination', 'video out', 'lens', 'scanning system', 'white balance', 'effective pixels', 'ir power on', 'autoflip', 'model', 'scan', 'sn ratio', 'gamma correction', 'horizontal resolution', 'tv system', 'ir status', 'operation temperature', 'weight', 'ir series distance', 'rotation', 'electronic shutter time', 'pattern', 'storage temperature', 'installation', 'temperature', 'tour', 'power source'})",2
"frozenset({'<page title>', 'effective pixels', 'ingress protection', 'max ir leds length', 'model', 'power consumption', 'video output', 'image sensor', 'daynight', 'osd menu', 'minorder quantity', 'payment terms', 'port', 'transmission distance', 'video frame rate', 'mount type', 'weight', 'working environment', 'electronic shutter', 'synchronization', 'supply ability', 'focal length', 'dimensions', 'fob price', 'noise reduction', 'power supply', 'min illumination'})",1
"frozenset({'<page title>', 'sensitivity', 'av output', 'lcd', 'shutter speed', 'image resolution', 'flash mode', 'image sensor', 'usb', 'language', 'minorder quantity', 'payment terms', 'port', 'video resolution', 'zoom', 'cpu', 'function', 'accessories', 'supply ability', 'white balance', 'auto power off', 'power', 'battery life', 'memory', 'fob price', 'exposure control', 'camera lens'})",1
"frozenset({'<page title>', 'effective pixels', 'model', 'lens mount', 'back light compensation', 'horizontal resolution', 'sn ratio', 'image sensor', 'minorder quantity', 'payment terms', 'operation temperature', 'port', 'weight', 'auto gain control', 'gamma', 'supply ability', 'video out', 'auto iris', 'scanning system', 'power', 'minimum illumination', 'dimensions', 'synchronization system', 'fob price', 'weatherproof'})",1
"frozenset({'<page title>', 'protocal', 'model', 'sn ratio', 'horizontal resolution', 'supply voltage', 'day and night', 'signal model', 'image sensor', 'shutter time', 'ir control', 'manual control speed', 'optical zoom', 'pan', 'tilt', 'gross weight', 'special features', 'presets', 'lens', 'package dimension', 'operating temperature', 'osd language', 'minimum illumination', 'material', 'waterproof criterion'})",1
"frozenset({'<page title>', 'image frame rate', 'video parameters', 'disaplay resolution', 'power consumption', 'flip mirror images', 'net weight', 'supported protocol', 'operating humidity', 'pc requirements', 'image sensor', 'dimension', 'items', 'light frequency', 'mini illumination', 'environment', 'supply ability', 'lens', 'communication', 'power', 'wireless standard', 'fob price', 'browser', 'certification', 'video', 'display card', 'data rate', 'storage temper', 'minorder quantity', 'payment terms', 'port', 'storage humidity', 'viewing angle', 'audio compression', 'gross weight', 'resolution', 'audio', 'warranty', 'physical', 'wireless security', 'memory size', 'supported os'})",1
"frozenset({'<page title>', 'dsp', 'io connector', 'general', 'power consumption', 'lens mount', 'wifi', 'compression', 'video', 'model no', 'camera', 'system', 'image sensor', 'cms software', 'alarm', 'ir cut filter', 'stream', 'weight', 'smart phone', 'bit rate', 'audio', 'type', 'dimensions', 'onvif', 'poe', 'network', 'supplied voltage', 'min illumination'})",1
"frozenset({'<page title>', 'payment terms', 'fob price', 'minorder quantity', 'shipping way', 'port', 'supply ability'})",1
"frozenset({'<page title>', 'pixel', 'model', 'gamma characteristic', 'back light', 'lens mount', 'horizontal resolution', 'operating', 'scanning area', 'sn ratio', 'pickup device', 'tv system', 'weightg', 'minorder quantity', 'payment terms', 'port', 'protecion rate', 'gain control', 'electronic shutter', 'supply ability', 'video out', 'white balance', 'power in', 'minimum illumination', 'ntsc510hx494v', 'dimensionsmm', 'fob price', 'synchronous system'})",1
"frozenset({'<page title>', 'effective pixels', 'utc', 'waterproof', 'ir led', 'ir power on', 'sn ratio', 'gamma correction', 'horizontal resolution', 'tv system', 'image sensor', 'ir status', 'operation temperature', 'sync system', 'osd', 'product line name', 'ccddsp', 'cctv camera cctv dvr', 'usable illumination', 'video out', 'lens', 'scanning system', 'white balance', 'electronic shutter time', 'storage temperature'})",1
"frozenset({'<page title>', 'comsumption', 'alarm action', 'visitors online', 'local memory', 'features', 'system', 'alarm', 'monitor advantage', 'view by sd card', 'bit rate', 'sever cluster', 'effect', 'lens', 'minimum illumination', 'output', 'memory', 'network', 'ddns', 'input', 'wifi', 'pt', 'video', 'protocol', 'view on pc', 'system security', 'collection', 'uid technology', '3a', 'weight', 'package size', 'adjustment', 'maximum frame rate', 'resolution', 'audio', 'physical index', 'operation system', 'nightvision', 'temperature', 'humidity', 'catalogue'})",1
"frozenset({'<page title>', 'pixel', 'model', 'operating', 'back light', 'lens mount', 'horizontal resolution', 'sn ratio', 'scanning area', 'pickup device', 'tv system', 'weightg', 'minorder quantity', 'payment terms', 'port', 'protecion rate', 'gain control', 'gamma', 'electronic shutter', 'supply ability', 'video out', 'white balance', 'power in', 'minimum illumination', 'ntsc510hx494v', 'dimensionsmm', 'fob price', 'synchronous system'})",1
"frozenset({'<page title>', 'lcd', 'imagevideo file format', 'image resolution', 'image sensor', 'battery', 'colour', 'minorder quantity', 'payment terms', 'port', 'video resolution', 'weight', 'zoom', 'accessories', 'applications', 'connections', 'supply ability', 'default resolution', 'lens', 'osd language', 'video compression format', 'battery life', 'dimensions', 'memory', 'fob price'})",1
"frozenset({'<page title>', 'other interface', 'model', 'video', 'sensor', 'system', 'operating condition', 'daynight', 'minorder quantity', 'mobile', 'others', 'payment terms', 'port', 'wide dynamic range', 'resolution', 'accessories', 'product line name', 'cctv camera cctv dvr', 'supply ability', 'cloud capabilities', 'waterproof level', 'basic function', 'onvif', 'fob price', 'network', 'digital noise reduction'})",1
"frozenset({'<page title>', 'file format', 'payment terms', 'supply ability', 'lens', 'exposure', 'ir filter', 'memory', 'fob price', 'minorder quantity', 'video resolution', 'port', 'interface', 'size'})",1
"frozenset({'<page title>', 'varibale angle', 'electric current', 'ingress protection', 'model', 'communication way', 'wiper', 'net weight', 'camera', 'cnex certificate no', 'image sensor', 'certifications', 'flexibility tube', 'control protocol', 'minorder quantity', 'payment terms', 'port', 'preset patrol', 'varibale speed', 'package lxwxh', 'resolution', 'supply ability', 'control way', 'atmospheric pressure', 'fob price', 'material', 'power supply', 'relative humidity'})",1
"frozenset({'<page title>', 'effective pixels', 'shutter speed', 'lens mount', 'sn ratio', 'horizontal resolution', 'video output', 'model no', 'image sensor', 'osd menu', 'sync system', 'blc', 'gain control', 'signal system', 'iris control', 'power supply', 'min illumination'})",1
"frozenset({'<page title>', 'effective pixels', 'utc', 'waterproof', 'ir led', 'ir power on', 'model', 'sn ratio', 'gamma correction', 'horizontal resolution', 'tv system', 'image sensor', 'ir status', 'operation temperature', 'sync system', 'osd', 'product line name', 'cctv camera cctv dvr', 'usable illumination', 'video out', 'lens', 'scanning system', 'white balance', 'electronic shutter time', 'storage temperature'})",1
"frozenset({'<page title>', 'pixels', 'model', 'sn ratio', 'video output', 'min illumination', 'exposure mode', 'minorder quantity', 'payment terms', 'operation temperature', 'blc', 'port', 'sync system', 'gamma', 'resolution', 'supply ability', 'irleds', 'white balance', 'lens', 'scanning system', 'shutter', 'fob price', 'power supply', 'agc'})",1
"frozenset({'<page title>', 'work environment', 'preset position', 'local memory', 'infrared night vision', 'power consumption', 'features', 'system', 'image sensor', 'dimension', 'snr', 'tilt', 'angle of view', 'supply ability', 'audio output', 'lens', 'night vision distance', 'minillumination', 'certificates', 'fob price', 'image adjustment', 'network', 'wireless standard', 'alarm inputoutput', 'cmos', 'daynight vision', 'p2p', 'video', 'system security', 'minorder quantity', 'payment terms', 'port', 'stream', 'weight', 'ethernet', 'frame rate', 'lensviewing angle', 'resolution', 'pantilt', 'audio', 'warranty', 'physical', 'dynamic ddns'})",1
"frozenset({'<page title>', 'operating conditions', 'power supply', 'ir led', 'weather proof', 'model', 'power consumption', 'max image resolution', 'protocols', 'image sensor', 'minorder quantity', 'payment terms', 'port', 'blc', 'system compatibility', 'gw', 'storage', 'vdieo compression', 'image setting', 'bit rate', 'day night', 'supply ability', 'lens', 'alarm trigger', 'shutter', 'dual stream', 'ir range', 'communication interface', 'fob price', 'lens type', 'min illumination'})",1
"frozenset({'<page title>', 'other interface', 'model', 'video', 'sensor', 'system', 'daynight', 'mobile', 'others', 'wide dynamic range', 'resolution', 'accessories', 'product line name', 'cctv camera cctv dvr', 'cloud capabilities', 'waterproof level', 'basic function', 'onvif', 'network', 'digital noise reduction'})",1
"frozenset({'<page title>', 'ir', 'working temperature', 'working humidity', 'video storage', 'power consumption', 'operating system', 'recording speed', 'video output', 'audio input', 'headset', 'system', 'video call', 'alarm', 'others', 'tf', 'supply ability', 'audio output', 'signal system', 'ptz control', 'recording manager', 'video compression format', 'minimum illumination', 'fob price', 'video resolution', 'wifi', 'video', 'usb', 'alarm triggered', 'minorder quantity', 'motion detection', 'payment terms', 'port', 'weight', 'audio', 'dimensions mm', 'installation', 'power supply'})",1
"frozenset({'<page title>', 'eastern europe', 'image frame rate', 'video parameters', 'alarm action', 'working humidity', 'working temperature', 'flip mirror images', 'night vision', 'supported protocol', 'features', 'central america', 'system', 'audio interface', 'alarm', 'colour', 'others', 'southeast asia', 'online visitor', 'accessories', 'preset', 'rotation speed', 'supply ability', 'lens', 'power', 'south america', 'fob price', 'network', 'cell phone view', 'ddns', 'ip mode', 'browser', 'oceania', 'southern europe', 'north america', 'certification', 'video', 'wireless', 'market', 'mid east', 'minorder quantity', 'payment terms', 'port', 'weight', 'resolution', 'pantilt', 'audio', 'warranty', 'domestic market', 'p2p free', 'western europe', 'wireless security', 'south asia', 'size'})",1
"frozenset({'<page title>', 'electronic shutter speed', 'working temperature', 'working humidity', 'model', 'power consumption', 'sn ratio', 'package type', 'horizontal resolution', 'image sensor', 'infrared wave length', 'gross weight', 'items per carton', 'signal system', 'video out', 'lens', 'power', 'minimum illumination', 'synchronization', 'package measurements'})",1
"frozenset({'<page title>', 'image frame rate', 'video parameters', 'alarm action', 'working humidity', 'local memory', 'working temperature', 'flip mirror images', 'night vision', 'supported protocol', 'features', 'pc client', 'system', 'audio interface', 'alarm', 'others', 'online visitor', 'accessories', 'preset', 'rotation speed', 'supply ability', 'lens', 'power', 'fob price', 'network', 'cell phone view', 'ip mode', 'browser', 'tf card record', 'certification', 'video', 'wireless', 'minorder quantity', 'payment terms', 'port', 'weight', 'resolution', 'pantilt', 'audio', 'warranty', 'p2p free', 'wireless security', 'filter switch', 'size'})",1
"frozenset({'<page title>', 'weatherproof housing', 'video output', 'image sensor', 'daynight', 'focus length', 'infrared distance', 'heater', 'ir cut filter', 'noise reduction', 'sync system', 'picture adjustment', 'product line name', 'auto iris support', 'supply ability', 'usable illumination', 'white balance', 'lens', 'scanning system', 'fob price', 'digital zoom', 'dsp', 'effective pixels', 'backlight compensation', 'ir power on', 'sn ratio', 'gamma correction', 'horizontal resolution', 'tv system', 'ir status', 'minorder quantity', 'operation temperature', 'payment terms', 'port', 'wide dynamic range', 'infrared led', 'gain control', 'focus control', 'defog', 'cctv camera cctv dvr', 'osd menu language', 'electronic shutter time', 'storage temperature', 'privacy masking', 'anticut bracket', 'power source', 'dual voltage'})",1
"frozenset({'<page title>', 'payment terms', 'fob price', 'minorder quantity', 'model', 'supply ability'})",1
"frozenset({'<page title>', 'shutter speed', 'lighting frequency', 'minorder quantity', 'internal memory', 'payment terms', 'port', 'focus', 'selftimer', 'resolution', 'sensor size', 'supply ability', 'lens', 'external memory', 'power', 'shutter', 'battery life', 'fob price', 'digital zoom', 'interface'})",1
"frozenset({'<page title>', 'image frame rate', 'video parameters', 'alarm action', 'working humidity', 'working temperature', 'flip mirror images', 'supported protocol', 'features', 'pc client', 'system', 'alarm', 'others', 'light frequency', 'online visitor', 'accessories', 'preset', 'rotation speed', 'lens', 'cellphone view', 'power', 'network', 'ip mode', 'browsers', 'night visibility', 'p2p', 'certification', 'video', 'wireless', 'weight', 'zoom', 'resolution', 'pantilt', 'warranty', 'wireless security', 'filter switch', 'multidevice function', 'size'})",1
"frozenset({'', '<page title>', 'imaging sensor', 'working temperature', 'working humidity', 'processor', 'power consumption', 'min illumination', 'agcwbexposure', 'packing carton', 'bracket', 'supply ability', 'audio function', 'lens', 'type', 'ezoom', 'fob price', 'network', 'system authority', 'waterproof rate', 'shutter speed', 'model', 'alarm responses', 'sn ratio', 'storage methods', 'minorder quantity', 'installation type', 'payment terms', 'port', 'interface standard', 'infrared led', 'image capture', 'stream type', 'recording modes', 'power supply', 'alarm event', 'network protocol'})",1
"frozenset({'<page title>', 'working temperature', 'image resolution', 'exposure', 'image sensor', 'system requirements', 'battery', 'minorder quantity', 'payment terms', 'port', 'video resolution', 'file format', 'antishake', 'flash', 'lcd display', 'selftimer', 'zoom', 'scene', 'supply ability', 'white balance', 'lens', 'external memory', 'fob price', 'pictbridge', 'interface'})",1
"frozenset({'<page title>', 'image frame rate', 'video parameters', 'disaplay resolution', 'power consumption', 'flip mirror images', 'net weight', 'supported protocol', 'pc requirements', 'image sensor', 'dimension', 'light frequency', 'mini illumination', 'supply ability', 'lens', 'communication', 'power', 'wireless standard', 'fob price', 'browser', 'model', 'p2p', 'certification', 'video', 'minorder quantity', 'payment terms', 'port', 'gross weight', 'resolution', 'warranty', 'physical', 'wireless security'})",1
"frozenset({'<page title>', 'functions', 'flickerless', '3d dnr', 'sensup', 'video output', 'image device', 'wdr', 'd zoom', 'analog cvbs', 'parts', 'total pixel no', 'blc', 'output resolution'})",1
"frozenset({'<page title>', 'effective pixels', 'shutter speed', 'sn ratio', 'gamma correction', 'horizontal resolution', 'video output', 'tv system', 'image sensor', 'minorder quantity', 'payment terms', 'port', 'sync system', 'osd', 'gross weight', 'operation temp', 'supply ability', 'white balance', 'lens', 'scanning system', 'storage temp', 'fob price', 'power supply', 'min illumination'})",1
"frozenset({'<page title>', 'max ir leds length', 'power consumption', 'image sensor', 'dimension', 'daynight', 'working environment', 'mount type', 'smart phone', 'angle of view', 'bit rate', 'supply ability', 'white balance', 'lens', 'scanning system', 'fob price', 'effective pixels', 'max user access', 'electronic shutter speed', 'backlight compensation', 'ingress protection', 'model', 'sn ratio', 'compression', 'protocol', 'sub stream', 'minorder quantity', 'payment terms', 'port', 'weight', 'gain control', 'ethernet', 'memory slot', 'main stream', 'onvif', 'privacy masking', 'noise reduction', 'power supply', 'min illumination'})",1
"frozenset({'<page title>', 'eastern europe', 'image frame rate', 'video parameters', 'alarm action', 'working humidity', 'working temperature', 'flip mirror images', 'night vision', 'supported protocol', 'features', 'central america', 'system', 'alarm', 'colour', 'others', 'southeast asia', 'online visitor', 'accessories', 'supply ability', 'lens', 'power', 'south america', 'fob price', 'network', 'cell phone view', 'ddns', 'ip mode', 'browser', 'oceania', 'southern europe', 'north america', 'certification', 'video', 'wireless', 'market', 'mid east', 'minorder quantity', 'payment terms', 'port', 'weight', 'resolution', 'warranty', 'domestic market', 'p2p free', 'western europe', 'wireless security', 'south asia', 'size'})",1
"frozenset({'<page title>', 'effective pixels', 'power consumption', 'lens mount', 'horizontal resolution', 'daynight selection', 'image sensor', 'motion dection', 'sync system', 'blc', 'total pixels', 'gain control', 'operating temperature', 'osd language', 'video signal output', 'privacy masking', 'power supply', 'min illumination'})",1
"frozenset({'<page title>', 'alaska hawaii ground upcharge or override', 'still image resolution max', 'movie mode', 'sensitivity', 'choke', 'bpp bucket', 'builtin memory', 'notify me when available', 'registerable', 'fits', 'scene modes', 'corp national status', 'freight class', 'electronic flash', 'anti shake mode', 'exposure modes', 'lower 48 upcharge or override', 'assembled dimension width', 'white balance', 'lens', 'channel availability', 'lcd viewer', 'focus modes', 'preschool', 'assembled dimension width uom', 'lower 48 1 day upcharge or override', 'usb port', 'digital zoom', 'effective megapixel count', 'manufacturers age range maximum', 'sku', 'gauge', 'manufacturers age range minimum', 'model', 'lcd display size inches', 'tru age range', 'fulfillment option', 'interest', 'aperture', 'bubble control', 'optical zoom', 'camera color', 'image format', 'product demo url', '3d mode', 'tru skn', 'can be giftwrapped', 'chamber in', 'manufacturer age range', 'power supply type', 'storage media type', 'age range minimum', 'hazmat warning', 'height inches', 'keyfeatures', 'weight pounds', 'outlet', 'skuprice', 'lower 48 ground upcharge or override', 'width inches', 'sensor', 'camera pixel count', 'color', 'date 1st available online', 'megapixels', 'payrunnercarteligible', 'flash', 'customer purchase limit', 'compatible battery', 'hdmi mini', 'sound', 'video movie capture', 'depth inches', 'type', 'voltage', 'camera style', 'trackinglinkbaseurl', 'lower48 2 day upcharge or override', 'taxable', 'still picture capture', 'age range maximum', 'shutter speed', 'continuous advance fps', 'trackinglinkuri', 'manufacturer part number', 'specification', 'removable memory type', 'style', 'age filter code', 'alaska hawaii 2 day upcharge or override', 'play_type', 'alaska hawaii upcharge or override', 'self timer', 'bpp eligible', 'length in', 'alaska hawaii 1 day upcharge or override'})",4
"frozenset({'<page title>', 'megapixels', 'camera type', 'model', 'specification', 'interchangeable lens camera format'})",15
"frozenset({'<page title>', 'taxable', 'focus mode', 'memory type', 'select camera style', 'skuprice', 'select media', 'model', 'builtin memory', 'pixel count', 'trackinglinkuri', 'specification', 'internal memory', 'optical zoom', 'style', 'color', 'camera color', 'megapixels', 'display screen', 'standard warranty', 'anti shake mode', 'resolution', 'storage media type', 'lens', 'sound', 'video movie capture', 'lcd viewer', 'trackinglinkbaseurl', 'digital zoom', 'pictbridge', 'sku'})",1
"frozenset({'<page title>', 'still image resolution max', 'movie mode', 'sensitivity', 'skuprice', 'width inches', 'sensor', 'camera pixel count', 'color', 'compatible with windows pc', 'megapixels', 'flash', 'electronic flash', 'anti shake mode', 'compatible battery', 'hdmi mini', 'white balance', 'lens', 'sound', 'video movie capture', 'depth inches', 'lcd viewer', 'camera style', 'trackinglinkbaseurl', 'usb port', 'digital zoom', 'effective megapixel count', 'manufacturers warranty  hardware', 'sku', 'taxable', 'still picture capture', 'lcd display size inches', 'compatible with macintosh', 'trackinglinkuri', 'aperture', 'specification', 'removable memory type', 'optical zoom', 'style', 'camera color', 'image format', 'self timer', 'storage media type', 'height inches', 'pictbridge'})",2
"frozenset({'<page title>', 'taxable', 'still picture capture', 'select camera style', 'shutter speed', 'skuprice', 'model', 'compatible with macintosh', 'pixel count', 'trackinglinkuri', 'specification', 'style', 'compatible with windows pc', 'megapixels', 'electronic flash', 'anti shake mode', 'self timer', 'screen size', 'storage media type', 'lens', 'optical viewfinder', 'lcd viewer', 'trackinglinkbaseurl', 'pictbridge', 'manufacturers warranty  hardware', 'sku'})",1
"frozenset({'<page title>', 'still image resolution max', 'movie mode', 'sensitivity', 'skuprice', 'builtin memory', 'width inches', 'camera pixel count', 'scene modes', 'color', 'compatible with windows pc', 'megapixels', 'electronic flash', 'anti shake mode', 'compatible battery', 'white balance', 'lens', 'video movie capture', 'depth inches', 'lcd viewer', 'focus modes', 'camera style', 'trackinglinkbaseurl', 'usb port', 'digital zoom', 'effective megapixel count', 'manufacturers warranty  hardware', 'sku', 'taxable', 'still picture capture', 'shutter speed', 'analog audio  video mini', 'lcd display size inches', 'compatible with macintosh', 'continuous advance fps', 'trackinglinkuri', 'aperture', 'specification', 'removable memory type', 'optical zoom', 'style', 'camera color', 'image format', 'self timer', 'storage media type', 'height inches', 'weight pounds', 'pictbridge'})",5
"frozenset({'<page title>', 'taxable', 'focus mode', 'memory type', 'still picture capture', 'skuprice', 'model', 'trackinglinkuri', 'trackinglinkbaseurl', 'camera pixel count', 'specification', 'internal memory', 'optical zoom', 'style', 'camera color', 'megapixels', 'display screen', 'electronic flash', 'anti shake mode', 'resolution', 'storage media type', 'lens', 'sound', 'video movie capture', 'lcd viewer', 'camera style', 'digital zoom', 'standard warranty', 'sku'})",1
"frozenset({'<page title>', 'focus mode', 'card slot', 'sensitivity', 'still image resolution max', 'lens mount', 'width inches', 'camera pixel count', 'scene modes', 'compatible with windows pc', 'image stabilization', 'megapixels', 'digital slr', 'flash', 'electronic flash', 'anti shake mode', 'exposure modes', 'compatible battery', 'white balance', 'lens', 'depth inches', 'filterwide angle capability', 'lcd viewer', 'focus modes', 'camera style', 'usb port', 'effective megapixel count', 'manufacturers warranty  hardware', 'memory type', 'still picture capture', 'model', 'lcd display size inches', 'compatible with macintosh', 'continuous advance fps', 'hdmi', 'removable memory type', 'optical zoom', 'specification', 'camera color', 'display screen', 'image format', 'standard warranty', 'kit', 'resolution', 'self timer', 'storage media type', 'optical viewfinder', 'height inches', 'weight pounds', 'pictbridge'})",1
"frozenset({'<page title>', 'taxable', 'still picture capture', 'skuprice', 'trackinglinkuri', 'trackinglinkbaseurl', 'camera pixel count', 'specification', 'style', 'optical zoom', 'camera color', 'megapixels', 'electronic flash', 'anti shake mode', 'storage media type', 'lens', 'video movie capture', 'lcd viewer', 'camera style', 'sku'})",4
"frozenset({'<page title>', 'taxable', 'still picture capture', 'skuprice', 'model', 'trackinglinkuri', 'trackinglinkbaseurl', 'camera pixel count', 'specification', 'style', 'optical zoom', 'camera color', 'megapixels', 'electronic flash', 'anti shake mode', 'storage media type', 'lens', 'video movie capture', 'lcd viewer', 'camera style', 'sku'})",1
"frozenset({'<page title>', 'skuprice', 'bpp bucket', 'notify me when available', 'registerable', 'corp national status', 'date 1st available online', 'payrunnercarteligible', 'freight class', 'battery type 1', 'customer purchase limit', 'iship eligible', 'assembled dimension width', 'batteries', 'batteries required', 'preschool', 'assembled dimension width uom', 'trackinglinkbaseurl', 'battery quantity 1', 'manufacturers age range maximum', 'sku', 'taxable', 'manufacturers age range minimum', 'age range maximum', 'etoys shoprunner eligible', 'model', 'tru age range', 'fulfillment option', 'interest', 'trackinglinkuri', 'trus shoprunner eligible', 'manufacturer part number', 'specification', 'style', 'faos shoprunner eligible', 'age filter code', 'payrunnerpdeligible', 'primary_category', 'skills', 'play_type', 'tru skn', 'bpp eligible', 'can be giftwrapped', 'manufacturer age range', 'age range minimum', 'hazmat warning', 'upceanisbn'})",1
"frozenset({'<page title>', 'taxable', 'select camera style', 'skuprice', 'select media', 'pixel count', 'trackinglinkuri', 'trackinglinkbaseurl', 'specification', 'style', 'color', 'sku'})",2
"frozenset({'<page title>', 'sensitivity', 'width inches', 'sensor', 'accessory shoe', 'camera pixel count', 'color', 'image stabilization', 'megapixels', 'electronic flash', 'anti shake mode', 'compatible battery', 'hdmi mini', 'viewfinder', 'lens', 'sound', 'video movie capture', 'depth inches', 'filterwide angle capability', 'lcd viewer', 'camera style', 'usb port', 'battery charger', 'effective megapixel count', 'still picture capture', 'lcd display size inches', 'continuous advance fps', 'aperture', 'specification', 'removable memory type', 'optical zoom', 'camera color', 'image format', '3d mode', 'storage media type', 'optical viewfinder', 'height inches', 'weight pounds'})",1
